,exp,learning_rate,seq_len,pred_len,loss_pred_len,width,hidden_units,include_affine,affine_in_first_layer,n_hidden_layers,n_integral_layers,use_revin,val_loss,val_loss_norm,train_loss,epoch,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,train_nmse,val_nmse,test_nmse,train_nmae,val_nmae,test_nmae
103,93,0.001,48,5,5,5,64,True,False,3,3,False,0.03407876379787922,0.006815752759575844,0.041021880507469174,4.0,3743.186838560725,3318.1067983958014,2036.0980869193424,48.32618448632395,45.19026036338201,41.090732036265294,0.017499700880141404,0.015445689809725986,0.010938234033627666,0.10548025654452943,0.0982549562165504,0.09563742979710436
104,146,0.001,48,5,5,5,32,True,False,3,3,False,0.03422934437791506,0.006845868875583012,0.041119496896862985,4.0,3693.3495132257112,3315.836242222051,2070.6990468573326,48.65567514794505,45.21042438083225,41.39350011071494,0.017266707357871922,0.015435120437344041,0.011124115745329755,0.10619942690499219,0.09829879784604736,0.09634211328727502
105,123,0.005,24,12,12,32,64,True,False,3,3,False,0.16998924314975739,0.014165770262479782,3.214578884343306,5.0,6667.422978318622,3332.9512545020793,2060.0519703937975,65.07330420639548,45.30584303177583,41.40489945791404,0.03549841066511887,0.015514790317437948,0.011066918002804352,0.15304304993676207,0.09850626191674125,0.09636864492137988
106,242,0.005,24,12,12,5,64,True,False,3,3,False,0.16902868449687958,0.014085723708073298,0.2198969448606173,2.0,56192.38553372205,3298.468981708454,2062.868704078646,171.16349105173057,45.30856183000359,41.54324118375034,0.29917711601848607,0.015354276349122587,0.011082049932082814,0.40255190708152205,0.09851217326575057,0.09669063108314994
107,54,0.005,10,5,5,32,64,True,False,3,3,True,0.018832388644417126,0.0037664777288834253,0.015488563937001995,15.0,249.14639611052078,3127.428013967451,8696.776718685169,12.663887679439854,45.40204304286412,79.023440670043,0.0014298373969611328,0.014558085661782405,0.04672043046369761,0.031136306091657084,0.0987154248602938,0.18392465611799755
108,46,0.005,10,5,5,32,64,True,False,3,3,True,0.018832388644417126,0.0037664777288834253,0.015488563937001995,15.0,249.14639611052078,3127.428013967451,8696.776718685169,12.663887679439854,45.40204304286412,79.023440670043,0.0014298373969611328,0.014558085661782405,0.04672043046369761,0.031136306091657084,0.0987154248602938,0.18392465611799755
109,203,0.005,48,24,24,32,32,True,False,3,3,False,0.157341867685318,0.006555911153554916,0.27220964431762695,1.0,3879.3176543860973,3378.5297300514226,2027.9864517057508,48.96224175989864,45.40365150719265,40.92614824530811,0.018136123442053814,0.015726956784073588,0.010894657073887027,0.1068685615619193,0.09871892206502121,0.09525436602643421
110,186,0.001,96,5,5,10,32,True,False,3,3,False,0.016492535049716633,0.0032985070099433265,0.014252512715756893,47.0,2582.6127038644545,3207.5717574815803,2079.224112039183,43.23637103610569,45.40407010033017,41.50933480669362,0.011295182983295099,0.014931152436820494,0.011169913714843148,0.0909601054224649,0.09871983219145264,0.09661171502118798
111,151,0.005,48,5,5,5,64,True,False,3,3,False,0.03437913333376249,0.006875826666752498,0.036764702573418614,17.0,3143.9078130145444,3340.0004208580344,2160.217551930476,45.75710985232622,45.46829379853749,42.17619259856468,0.014698023020311899,0.015547603980037319,0.011605023008649292,0.0998728067870835,0.09885947061364102,0.09816380626157849
112,258,0.005,24,5,5,10,64,True,False,3,3,False,0.06526817381381989,0.013053634762763977,0.052866345537560325,16.0,2352.544140978791,3370.909404603738,2164.5994382661347,39.49646398506913,45.47401405213371,42.33167110709256,0.012525315747306049,0.015691484392657194,0.011628563180194127,0.09289000126411874,0.09887190787915189,0.0985256777641638
